S0101_C01_001E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007_8E,S0101_C01_009_11E,S0101_C01_012_14E,S0101_C01_030E,S0101_C03_001E,S0101_C05_001E,FIPS,STATEFP,COUNTYFP,TRACTCE
4173,96,652,893,790,284,166,2142,2031,48029181303,48,029,181303
2728,48,339,897,489,292,382,1431,1297,48029181402,48,029,181402
7029,206,1121,1573,1387,579,676,3778,3251,48029181403,48,029,181403
5667,38,318,2202,1014,463,483,2869,2798,48029181404,48,029,181404
8430,218,690,2179,1808,1189,969,3835,4595,48029181503,48,029,181503
6930,270,861,1782,1045,1087,675,3036,3894,48029181504,48,029,181504
4942,155,701,563,832,848,1037,2399,2543,48029181505,48,029,181505
4556,198,440,692,740,651,788,2189,2367,48029181506,48,029,181506
3468,178,375,436,595,743,519,1712,1756,48029181601,48,029,181601
6007,314,590,922,1251,904,732,2836,3171,48029181602,48,029,181602
7484,206,615,1347,1276,1740,1180,3723,3761,48029181703,48,029,181703
6579,273,760,1023,1462,745,879,2981,3598,48029181704,48,029,181704
5796,186,382,1166,1352,767,453,2877,2919,48029181705,48,029,181705
9030,348,567,1474,1926,1674,777,4200,4830,48029181711,48,029,181711
4460,207,370,642,697,747,820,2296,2164,48029181712,48,029,181712
8183,410,922,1074,1683,1440,909,4231,3952,48029181713,48,029,181713
6573,189,626,1202,1217,1468,500,2802,3771,48029181715,48,029,181715
8871,291,1312,1343,1962,1641,481,4405,4466,48029181716,48,029,181716
5850,219,341,1237,1039,1077,639,2689,3161,48029181718,48,029,181718
5066,162,509,727,852,1138,576,2547,2519,48029181720,48,029,181720
3979,254,466,627,891,676,343,1878,2101,48029181721,48,029,181721
5166,327,558,862,766,1047,572,2457,2709,48029181722,48,029,181722
4912,260,493,839,911,846,408,2308,2604,48029181723,48,029,181723
5488,350,474,806,1388,636,532,2783,2705,48029181724,48,029,181724
5045,206,583,497,1283,635,615,2284,2761,48029181725,48,029,181725
10383,550,965,1736,2403,1093,443,5102,5281,48029181726,48,029,181726
4172,160,473,661,863,711,466,1930,2242,48029181727,48,029,181727
11498,650,1135,2584,2167,1099,476,5448,6050,48029181728,48,029,181728
9256,381,571,1615,2517,758,448,4578,4678,48029181729,48,029,181729
4085,174,435,657,681,831,441,1789,2296,48029181730,48,029,181730
7741,223,626,1062,1325,1992,1132,3605,4136,48029181731,48,029,181731
1785,34,100,402,278,330,280,849,936,48029181808,48,029,181808
6770,179,933,1360,1338,910,674,3625,3145,48029181809,48,029,181809
4555,137,413,511,946,729,758,1934,2621,48029181811,48,029,181811
8061,108,1074,2436,1305,988,392,3705,4356,48029181813,48,029,181813
6811,197,1461,2889,765,482,389,3265,3546,48029181814,48,029,181814
3449,109,338,535,806,544,512,1490,1959,48029181815,48,029,181815
4647,246,330,601,920,959,822,2482,2165,48029181816,48,029,181816
3774,78,249,747,647,720,726,1852,1922,48029181817,48,029,181817
6288,149,670,1339,1213,894,858,3302,2986,48029181818,48,029,181818
7468,218,1978,1128,1418,703,414,3882,3586,48029181819,48,029,181819
8305,47,6149,1049,442,302,172,4699,3606,48029181820,48,029,181820
3563,146,482,563,715,593,375,1788,1775,48029181821,48,029,181821
5155,185,551,982,915,904,710,2430,2725,48029181822,48,029,181822
3409,39,1463,557,514,216,169,1746,1663,48029181823,48,029,181823
3228,129,667,567,545,539,295,1523,1705,48029181824,48,029,181824
5209,258,633,1002,1045,861,479,2580,2629,48029181825,48,029,181825
7963,314,1007,1368,1446,1486,758,3759,4204,48029181826,48,029,181826
5945,176,2065,1261,1016,547,331,3197,2748,48029181901,48,029,181901
7984,485,660,827,1772,1740,980,3714,4270,48029181902,48,029,181902
5899,228,744,824,1350,867,526,2774,3125,48029182001,48,029,182001
10293,580,1251,793,2245,1854,1472,5457,4836,48029182002,48,029,182002
4949,152,368,702,1127,842,421,2498,2451,48029182003,48,029,182003
12033,562,843,1628,2051,2174,2342,5998,6035,48029182101,48,029,182101
8632,346,498,750,1960,1212,1329,4310,4322,48029182102,48,029,182102
3820,201,162,336,732,801,558,1766,2054,48029182103,48,029,182103
6005,193,482,870,1376,876,512,2794,3211,48029182105,48,029,182105
7440,333,736,628,1589,1469,1367,3485,3955,48029182106,48,029,182106
3515,67,281,650,653,846,708,1766,1749,48029190100,48,029,190100
4363,16,319,1049,1187,595,907,2260,2103,48029190200,48,029,190200
4242,63,2196,427,193,621,523,2137,2105,48029190400,48,029,190400
3474,340,332,614,644,524,341,1854,1620,48029190501,48,029,190501
3767,166,182,615,1079,708,517,1858,1909,48029190503,48,029,190503
2837,110,251,495,578,508,463,1488,1349,48029190504,48,029,190504
4514,294,545,696,977,804,326,2225,2289,48029190601,48,029,190601
3250,95,334,481,703,771,359,1640,1610,48029190603,48,029,190603
4801,204,556,542,915,832,624,2247,2554,48029190604,48,029,190604
3107,123,278,546,657,663,445,1779,1328,48029190700,48,029,190700
1832,106,153,211,324,375,334,847,985,48029190800,48,029,190800
6286,426,833,1008,1026,865,711,3216,3070,48029190901,48,029,190901
4467,83,252,701,1012,921,595,2234,2233,48029190902,48,029,190902
9238,127,1016,1719,1692,1335,1021,4438,4800,48029191003,48,029,191003
4732,226,584,658,1007,754,337,2167,2565,48029191004,48,029,191004
2350,104,187,304,466,524,299,971,1379,48029191005,48,029,191005
6271,270,540,917,1345,1105,756,2933,3338,48029191006,48,029,191006
2083,117,180,255,388,446,398,1058,1025,48029191101,48,029,191101
2364,125,46,73,538,505,650,1091,1273,48029191102,48,029,191102
3489,191,313,641,670,651,594,1675,1814,48029191201,48,029,191201
5448,123,603,711,978,1236,901,2598,2850,48029191202,48,029,191202
1784,43,166,402,239,414,312,911,873,48029191303,48,029,191303
2523,129,193,663,436,313,201,1469,1054,48029191304,48,029,191304
8862,185,1049,1074,1592,1715,1580,4265,4597,48029191405,48,029,191405
6425,378,366,529,1189,1549,1384,2798,3627,48029191406,48,029,191406
2556,47,349,637,457,435,221,1278,1278,48029191408,48,029,191408
7187,290,1017,1654,1396,1229,508,3564,3623,48029191409,48,029,191409
5352,248,592,1965,871,456,229,3039,2313,48029191410,48,029,191410
4576,129,452,670,1021,976,491,2127,2449,48029191411,48,029,191411
2447,157,177,126,407,604,510,1197,1250,48029191412,48,029,191412
6536,257,358,1190,1498,946,936,2827,3709,48029191413,48,029,191413
5474,189,247,773,891,1117,1146,2592,2882,48029191503,48,029,191503
2583,162,75,202,328,719,686,1223,1360,48029191504,48,029,191504
2492,101,136,123,461,418,779,1193,1299,48029191505,48,029,191505
6553,421,143,1006,1377,1175,1357,3252,3301,48029191506,48,029,191506
1410,71,77,99,248,288,386,658,752,48029191701,48,029,191701
7619,351,433,1007,1355,1571,1536,3881,3738,48029191702,48,029,191702
7554,376,477,805,1830,1418,948,3831,3723,48029191804,48,029,191804
8484,443,568,627,1786,1974,949,4381,4103,48029191806,48,029,191806
7565,211,647,1169,1799,1438,1124,4097,3468,48029191807,48,029,191807
4615,305,444,641,951,781,318,2164,2451,48029191808,48,029,191808
6966,504,594,301,2027,1206,807,3483,3483,48029191809,48,029,191809
4275,266,219,577,988,767,338,2085,2190,48029191810,48,029,191810
4451,199,165,419,1194,698,401,2172,2279,48029191811,48,029,191811
4203,392,294,330,1141,804,272,2058,2145,48029191812,48,029,191812
7314,411,518,952,1712,1267,699,3637,3677,48029191813,48,029,191813
4183,145,242,432,979,774,513,2185,1998,48029191814,48,029,191814
4750,394,247,426,1404,820,467,2244,2506,48029191815,48,029,191815
2692,44,205,186,432,777,845,1153,1539,48029191816,48,029,191816
12785,561,1175,2425,3289,1586,1705,6075,6710,48029191817,48,029,191817
4855,166,411,871,872,1115,561,2407,2448,48029191900,48,029,191900
5010,58,1521,800,694,849,486,2730,2280,48029192000,48,029,192000
2299,18,70,388,496,660,488,1074,1225,48029192100,48,029,192100
2790,47,446,683,595,291,156,1468,1322,48029192200,48,029,192200
5670,154,400,1110,932,1235,1165,2724,2946,48029192300,48,029,192300
1033,36,425,221,130,13,0,703,330,48029980003,48,029,980003
793,31,362,141,85,7,51,523,270,48029980100,48,029,980100
5463,208,392,426,910,1414,1396,3055,2408,48031950100,48,031,950100
6015,212,338,470,1016,1540,1478,2876,3139,48031950200,48,031,950200
613,24,16,77,73,101,167,293,320,48033950100,48,033,950100
4326,147,414,445,618,892,901,2285,2041,48035950100,48,035,950100
1586,83,143,135,311,262,268,823,763,48035950200,48,035,950200
1353,65,38,78,187,353,539,685,668,48035950300,48,035,950300
3677,136,220,298,642,877,978,1781,1896,48035950400,48,035,950400
3100,111,162,452,440,625,829,1477,1623,48035950500,48,035,950500
1789,25,75,111,298,458,500,820,969,48035950600,48,035,950600
2465,128,238,250,388,482,489,1142,1323,48035950700,48,035,950700
5726,353,525,824,930,1008,705,2923,2803,48037010100,48,037,010100
3730,134,341,544,663,595,592,1626,2104,48037010400,48,037,010400
2514,91,257,462,538,620,236,1433,1081,48037010500,48,037,010500
1632,62,122,181,338,246,284,628,1004,48037010600,48,037,010600
5346,203,590,651,1091,883,839,2741,2605,48037010700,48,037,010700
4681,327,415,534,834,844,548,2281,2400,48037010800,48,037,010800
7089,227,537,851,1098,1558,1501,3215,3874,48037010901,48,037,010901
7706,220,542,1343,1457,1269,971,3720,3986,48037010902,48,037,010902
7604,124,631,1265,1166,1490,1376,3716,3888,48037011000,48,037,011000
7654,152,737,1364,1613,1295,995,4253,3401,48037011100,48,037,011100
6797,725,390,440,1551,1193,1105,3393,3404,48037011200,48,037,011200
5152,175,319,686,879,1122,950,2476,2676,48037011300,48,037,011300
7451,250,648,536,1426,1514,1589,3275,4176,48037011401,48,037,011401
2219,100,171,322,406,370,398,1107,1112,48037011402,48,037,011402
7961,223,892,1571,2280,1368,843,5469,2492,48037011501,48,037,011501
2762,143,199,355,562,639,503,1468,1294,48037011502,48,037,011502
5151,182,468,305,875,1012,1260,2202,2949,48037011600,48,037,011600
2198,68,193,149,321,543,573,1034,1164,48037011700,48,037,011700
5037,321,330,504,810,1333,945,2296,2741,48039660100,48,039,660100
6704,547,839,565,1587,1143,725,3388,3316,48039660200,48,039,660200
11643,497,566,1726,2573,2009,1239,5690,5953,48039660300,48,039,660300
11429,370,845,1776,2315,1979,1001,5609,5820,48039660400,48,039,660400
9163,402,878,1182,1752,1912,1163,4562,4601,48039660500,48,039,660500
13005,593,995,968,2970,2735,2208,6648,6357,48039660601,48,039,660601
49119,1860,3304,8796,13128,5851,3707,22743,26376,48039660602,48,039,660602
15574,963,652,2712,3412,3060,1107,7567,8007,48039660701,48,039,660701
15351,774,1012,1806,4105,2447,1409,7623,7728,48039660702,48,039,660702
9590,561,565,1563,1885,1864,928,4914,4676,48039660801,48,039,660801
9038,394,1089,1337,1989,1334,431,4328,4710,48039660802,48,039,660802
7845,353,838,1240,1538,1078,827,3751,4094,48039660900,48,039,660900
7896,397,741,942,1346,1681,1239,3854,4042,48039661000,48,039,661000
3763,81,278,770,717,581,342,2070,1693,48039661100,48,039,661100
4283,72,698,791,856,564,396,2032,2251,48039661200,48,039,661200
2432,133,221,254,543,344,291,1264,1168,48039661300,48,039,661300
7030,277,714,618,1466,1240,989,3577,3453,48039661400,48,039,661400
5223,235,421,325,1121,1135,711,2491,2732,48039661501,48,039,661501
4647,277,321,753,813,1026,628,2381,2266,48039661502,48,039,661502
6143,330,617,884,1150,1199,986,3078,3065,48039661601,48,039,661601
3031,239,347,336,775,390,316,1569,1462,48039661602,48,039,661602
2796,140,113,239,664,598,450,1477,1319,48039661700,48,039,661700
6980,346,776,853,1354,1371,1018,3541,3439,48039661800,48,039,661800
15144,523,1140,2123,4581,3510,1229,10459,4685,48039661900,48,039,661900
6191,314,551,705,871,1547,941,2986,3205,48039662000,48,039,662000
5367,202,321,861,1280,1001,849,2590,2777,48039662100,48,039,662100
7339,430,769,1050,1756,1244,809,3928,3411,48039662200,48,039,662200
5038,117,442,920,847,752,662,2253,2785,48039662300,48,039,662300
5110,264,544,365,1139,1115,746,2611,2499,48039662400,48,039,662400
2944,90,207,239,644,517,595,1469,1475,48039662500,48,039,662500
3119,43,372,219,671,648,510,1518,1601,48039662600,48,039,662600
2344,91,180,243,318,678,370,1227,1117,48039662700,48,039,662700
6196,259,462,631,1005,1238,1318,3106,3090,48039662800,48,039,662800
4824,167,332,666,778,1043,721,2372,2452,48039662900,48,039,662900
4244,111,526,701,854,898,616,2666,1578,48039663000,48,039,663000
7575,216,310,841,1950,2386,1059,5113,2462,48039663100,48,039,663100
4960,204,395,774,906,940,653,2240,2720,48039663200,48,039,663200
2340,92,196,429,432,412,217,1218,1122,48039663300,48,039,663300
7720,348,758,1435,1469,1099,980,3968,3752,48039663400,48,039,663400
5624,88,499,1137,794,689,907,2750,2874,48039663500,48,039,663500
5249,334,465,490,975,1205,835,2739,2510,48039663600,48,039,663600
3631,109,387,592,784,480,255,1787,1844,48039663700,48,039,663700
6383,176,441,1273,1294,1122,546,2982,3401,48039663800,48,039,663800
2581,182,309,272,553,389,367,1401,1180,48039663900,48,039,663900
3602,243,293,471,731,845,376,1721,1881,48039664000,48,039,664000
5878,213,481,760,1123,1378,846,2824,3054,48039664100,48,039,664100
2149,64,192,236,318,628,345,1216,933,48039664200,48,039,664200
5691,527,617,568,1153,762,307,2820,2871,48039664300,48,039,664300
6205,322,832,990,962,941,469,3253,2952,48039664400,48,039,664400
5507,243,477,684,711,931,1161,2663,2844,48039664501,48,039,664501
8810,354,615,1521,1742,1790,1256,4399,4411,48041000101,48,041,000101
5785,391,438,612,1004,1463,954,3062,2723,48041000102,48,041,000102
1625,89,132,142,287,444,284,809,816,48041000103,48,041,000103
6452,158,1051,1254,1053,1079,354,2780,3672,48041000201,48,041,000201
8611,227,876,1632,2183,1332,589,4906,3705,48041000202,48,041,000202
6895,251,520,1427,1117,1136,751,3218,3677,48041000300,48,041,000300
5081,208,354,1005,1101,984,497,2019,3062,48041000400,48,041,000400
7119,286,921,1570,1175,920,461,4143,2976,48041000500,48,041,000500
5946,326,645,827,1201,851,446,2889,3057,48041000603,48,041,000603
6476,390,714,974,1417,816,333,3465,3011,48041000604,48,041,000604
3270,49,415,510,420,636,200,1540,1730,48041000700,48,041,000700
5337,295,418,751,873,912,1147,2259,3078,48041000800,48,041,000800
2542,116,398,374,491,310,192,1259,1283,48041000900,48,041,000900
7594,225,3151,1428,934,429,316,4296,3298,48041001000,48,041,001000
4895,58,879,1274,468,746,608,2748,2147,48041001100,48,041,001100
2606,75,1331,370,276,148,75,1281,1325,48041001301,48,041,001301
5088,223,1358,1289,677,468,458,2288,2800,48041001302,48,041,001302
4658,92,2359,696,519,277,208,2421,2237,48041001303,48,041,001303
2897,2,1979,594,149,67,0,1690,1207,48041001400,48,041,001400
4493,110,2131,897,331,344,238,2561,1932,48041001601,48,041,001601
5598,102,2174,1207,794,213,385,3144,2454,48041001604,48,041,001604
4082,48,1582,1022,585,335,100,2381,1701,48041001605,48,041,001605
3539,9,1227,956,413,264,317,1783,1756,48041001606,48,041,001606
6061,66,2756,1657,639,211,82,3010,3051,48041001701,48,041,001701
2789,129,1122,325,343,281,280,1451,1338,48041001702,48,041,001702
5855,164,1494,1019,1044,535,501,3022,2833,48041001801,48,041,001801
7232,160,1538,1466,1071,1035,681,2977,4255,48041001803,48,041,001803
1668,93,599,230,244,143,43,952,716,48041001804,48,041,001804
5843,275,456,813,860,1072,1391,2455,3388,48041001900,48,041,001900
5667,165,667,669,718,1414,1110,2882,2785,48041002001,48,041,002001
8741,265,1395,1599,1404,1214,1241,3991,4750,48041002002,48,041,002002
1696,47,306,309,249,289,238,782,914,48041002006,48,041,002006
7581,249,1564,997,1759,865,571,3863,3718,48041002007,48,041,002007
10250,623,568,1215,3100,1266,683,4980,5270,48041002008,48,041,002008
5391,269,184,253,1289,1049,1020,2825,2566,48041002009,48,041,002009
2998,152,89,217,531,815,616,1385,1613,48041002010,48,041,002010
5239,175,465,715,1133,863,474,2572,2667,48041002011,48,041,002011
6881,41,5754,718,115,80,34,3325,3556,48041002012,48,041,002012
7631,122,2858,1094,980,819,463,3849,3782,48041002013,48,041,002013
2590,29,1667,145,142,274,189,1183,1407,48041002014,48,041,002014
9469,62,9407,0,0,0,0,5784,3685,48041002015,48,041,002015
4496,88,234,574,1010,675,1003,2254,2242,48043950300,48,043,950300
1829,60,165,283,340,374,260,842,987,48043950400,48,043,950400
2906,105,253,277,473,732,809,1552,1354,48043950500,48,043,950500
1457,45,172,123,282,271,372,804,653,48045950200,48,045,950200
2118,99,356,312,360,277,356,1338,780,48047950100,48,047,950100
5023,209,848,691,694,672,685,2469,2554,48047950200,48,047,950200
2054,58,87,27,472,544,555,995,1059,48049950100,48,049,950100
4324,173,119,443,628,1067,1165,2159,2165,48049950200,48,049,950200
2904,92,198,215,596,641,715,1458,1446,48049950300,48,049,950300
2802,99,226,257,417,665,675,1399,1403,48049950500,48,049,950500
2333,134,343,203,400,442,416,1120,1213,48049950600,48,049,950600
1284,34,649,80,101,163,124,600,684,48049950700,48,049,950700
2687,129,202,578,536,517,237,1260,1427,48049950800,48,049,950800
4202,85,478,743,585,822,710,2040,2162,48049950900,48,049,950900
2787,151,274,381,521,501,288,1376,1411,48049951000,48,049,951000
4395,151,209,664,650,766,1098,2014,2381,48049951100,48,049,951100
4714,328,388,454,895,950,787,2324,2390,48049951200,48,049,951200
3369,237,229,458,699,597,618,1936,1433,48049951300,48,049,951300
1201,37,87,38,150,453,343,580,621,48051970100,48,051,970100
4530,207,274,507,769,994,970,2205,2325,48051970200,48,051,970200
4512,272,386,507,874,822,700,2406,2106,48051970300,48,051,970300
3492,126,321,376,648,839,550,1739,1753,48051970400,48,051,970400
4323,109,353,533,584,839,1126,2021,2302,48051970500,48,051,970500
7452,330,949,759,1329,1333,1265,4179,3273,48053960100,48,053,960100
2959,89,197,199,434,750,786,1516,1443,48053960200,48,053,960200
6675,248,598,1102,1269,1272,1020,3283,3392,48053960300,48,053,960300
5482,132,334,528,459,1432,1671,2672,2810,48053960400,48,053,960400
6287,408,677,500,1343,1267,1108,2804,3483,48053960500,48,053,960500
3978,85,186,219,677,904,1080,1831,2147,48053960600,48,053,960600
7331,376,567,655,1347,1383,1593,3557,3774,48053960700,48,053,960700
6366,279,434,491,879,1903,1680,3150,3216,48053960800,48,053,960800
7888,434,897,874,1836,971,658,4469,3419,48055960101,48,055,960101
4309,271,232,469,684,1132,711,2288,2021,48055960102,48,055,960102
5569,212,374,1098,1187,970,932,2056,3513,48055960200,48,055,960200
4426,193,264,464,1012,939,606,2186,2240,48055960300,48,055,960300
3723,108,306,639,668,723,595,2021,1702,48055960400,48,055,960400
7676,422,1975,934,1190,1239,698,4124,3552,48055960500,48,055,960500
2495,58,138,328,352,730,486,1372,1123,48055960600,48,055,960600
6058,226,511,884,866,1339,1085,2797,3261,48055960700,48,055,960700
5451,353,710,429,1150,847,1071,2764,2687,48057000100,48,057,000100
4343,210,441,673,813,685,588,2045,2298,48057000200,48,057,000200
1657,33,149,263,165,385,333,901,756,48057000300,48,057,000300
6875,195,298,1042,1230,1433,1072,3629,3246,48057000400,48,057,000400
3342,111,335,302,460,734,705,1743,1599,48057000500,48,057,000500
4888,244,370,493,1065,838,765,2510,2378,48059030101,48,059,030101
4225,153,174,493,723,1158,936,2118,2107,48059030102,48,059,030102
4743,172,371,564,620,1037,1147,2271,2472,48059030200,48,059,030200
9576,435,496,1495,1499,1614,1922,4317,5259,48061010100,48,061,010100
2280,65,178,403,313,513,235,1231,1049,48061010201,48,061,010201
8159,587,857,904,1597,1150,1026,3947,4212,48061010203,48,061,010203
5325,260,606,654,1116,810,566,2709,2616,48061010301,48,061,010301
9417,593,652,918,1913,1608,1327,4680,4737,48061010302,48,061,010302
6510,357,799,839,1149,1005,693,3124,3386,48061010401,48,061,010401
8173,422,515,1107,1185,1102,1697,3911,4262,48061010402,48,061,010402
2667,136,204,288,372,320,400,1229,1438,48061010500,48,061,010500
8442,228,683,1383,1244,1304,1150,4381,4061,48061010601,48,061,010601
1532,64,136,219,297,208,284,684,848,48061010602,48,061,010602
